ESNTL_ID,FCLTY_NM,LCLAS_NM,MLSFC_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,FCLTY_LA,FCLTY_LO,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,RSTDE_OPN_BSNS_TIME,RSTDE_CLOS_TIME,RSTDE_GUID_CN,TEL_NO,OPTN_DC,ADIT_DC
KCCBSPO22N000000885,그림책방오묘,일반서점,그림책,21336,인천광역시 부평구 주부토로 184 상산빌딩 2층 201호,37.51143986,126.7263022,,,,,,,,,,01090987462,매달 선정된 주제에 관련된 그림책 위주로 판매하는 큐레이션 책방,"카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000000886,시크릿만화카페,북카페,만화책,21344,인천광역시 부평구 충선로203번길 12 뉴존프라자 201호,37.50753754,126.7357115,12:00,23:00,12:00,23:00,12:00,23:00,,,,0325153669,만화카페,카페 : 있음
KCCBSPO22N000000887,달콤하게그림책처럼,북카페,북카페,22704,인천광역시 서구 검암로40번길 5-1 105호,37.56798026,126.6814394,,,,,,,,,,0325630879,독서활동 장소,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000000888,청라문화별장,"카페,디저트",북카페,22733,인천광역시 서구 담지로22번길 11-1,37.53178985,126.6614253,11:00,22:30,11:00,22:30,11:00,22:30,,,,01087876871,"청라에서 분위기가 제일 좋은 카페&펍, 번잡한 일상에서 벗어나 조용히 힐링할 수 있는 특별한 장소","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000889,브니엘,북카페,북카페,22615,인천광역시 서구 봉수대로1440번안길 28-4,37.60170532,126.6526297,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000890,가정골 북카페,도서관,북카페,22799,인천광역시 서구 서달로179번길 12-16,37.51554487,126.6778371,9:00,21:00,10:00,13:00,,,,,일요일 휴무,0325718920,독서활동 장소,카페 : 있음
KCCBSPO22N000000891,사랑의 작은도서관 북카페,도서관,북카페,22696,인천광역시 서구 승학로 480,37.5644173,126.6736012,9:30,17:30,,,,,,,주말 휴무,0325603013,독서활동 장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000892,프란츠 커피 북카페,카페,북카페,22711,인천광역시 서구 심곡로100번길 31,37.54227419,126.6855041,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000893,독립서점 마음책방,독립서점,인문서적,22729,인천광역시 서구 심곡로24번길 18 1층 마음책방,37.54055045,126.6719065,15:00,22:00,15:00,22:00,15:00,22:00,,,화요일,01077431558,"인천서구청역 독립서점 독립책방, 카페, 대여 등","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 공간대여 : 가능, 독립출판물 : 있음"
KCCBSPO22N000000894,서점안착 호미사진관,독립서점,인문서적,22731,인천광역시 서구 염곡로498번안길 5-20 1층 서점안착 호미사진관,37.52854089,126.6715391,12:00,19:00,13:00,19:00,13:00,19:00,13:00,19:00,휴무 인스타 확인,01042481258,독립서점+소규모 사진관+카페 의 복합공간,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000895,예현,북카페,북카페,22736,인천광역시 서구 중봉대로 594,37.53256752,126.6502788,,,,,,,,,,,,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000896,미추홀문고,일반서점,일반,22736,인천광역시 서구 중봉대로586번길 19,37.53210697,126.6520384,10:00,22:30,10:00,22:30,10:00,22:30,,,,0325653337,다양한 국내외도서 취급,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000000897,만화카페 봄봄,북카페,만화책,22677,인천광역시 서구 청마로167번길 24 TK빌딩 3층 만화카페 봄봄,37.59248752,126.6739988,11:00,23:00,11:00,24:00:00,11:00,24:00:00,11:00,24:00:00,,07050220127,독서활동 장소,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000898,북카페비앤두,북카페,북카페,21913,인천광역시 연수구 비류대로433번길 6,37.42455498,126.683036,11:00,23:00,11:00,23:00,11:00,23:00,,,,01062884576,독서활동 장소,카페 : 있음
KCCBSPO22N000000899,허브에 반하다,카페,북카페,21929,인천광역시 연수구 샘말로38번길 3,37.41305348,126.6791027,,,,,,,,,,01067889754,독서활동 장소,카페 : 있음
KCCBSPO22N000000900,카페꼼마,복합문화공간,북카페,22006,인천광역시 연수구 센트럴로 263,37.39866079,126.6335872,8:00,22:00,8:00,22:00,8:00,22:00,8:00,22:00,,0327197222,추석과 설 당일 휴무,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000901,카페자우,"카페,디저트",일반카페,21984,인천광역시 연수구 송도국제대로 123,37.38162848,126.6579172,10:00,20:30,10:00,21:00,10:00,21:00,,,,0327272803,최고급의 스페셜티 생두를 전문 로스터가 직접 로스팅하여 맛과 향이 풍부한 때에 추출하여 제공,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000902,놀숲 인천송도점,만화방,만화책,21990,인천광역시 연수구 송도미래로 30,37.36728898,126.6490966,11:00,22:00,11:00,22:00,11:00,22:00,,,,0328375460,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000903,북카페 시오리,북카페,북카페,21927,인천광역시 연수구 용담로 115 파크타워 401호,37.41511423,126.6778153,11:00,21:00,11:00,21:00,,,,,일요일 휴무,01022420480,"커피와 음료, 맥주와 간단한 스낵을 즐길 수 있는 Bar느낌의 북카페","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000904,SBC북카페,북카페,북카페,22007,인천광역시 연수구 인천타워대로 323,37.39952365,126.6295729,,,,,,,,,,0328585757,독서활동 장소,카페 : 있음
KCCBSPO22N000000905,북앤빅뱅 송도점,만화방,만화책,21995,인천광역시 연수구 해돋이로 108 세진프라자 지하,37.39175173,126.6504949,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,0328590160,"만화 5만권이상보유, 매월 신간 수백만원 구매하는 구색최고 만화카페","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000906,서유당,북카페,북카페,21995,인천광역시 연수구 해돋이로 114 서운프라자 1층 106호,37.39210598,126.6499211,9:00,21:00,9:00,21:00,9:00,21:00,,,,0327645758,"책이 있어 즐거운 공간, 카페의 고정관념을 넘어 함꼐 나누는 공간을 만들어 가는 곳","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000907,북앤커피,"카페,디저트",북카페,22314,인천광역시 중구 개항로 14,37.47141249,126.6244779,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000908,PB인천공항북카페,북카페,북카페,22382,인천광역시 중구 공항로 272 여객터미널 면세동 4층,37.4575366,126.4491058,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000909,북카페 SPC,북카페,북카페,22382,인천광역시 중구 공항로 272,37.4575366,126.4491058,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000910,고양이책방,북카페,북카페,22376,인천광역시 중구 모랫말로 6-3 1층,37.48922725,126.4955795,10:00,23:00,,,,,,,,01039097816,고양이가 있는 헌책 북카페,"카페 : 있음, 헌책방 : 있음"
KCCBSPO22N000000911,인천서점,북카페,북카페,22314,인천광역시 중구 제물량로218번길 3 인천아트플랫폼 H동 1층,37.47295366,126.6202133,11:00,19:00,11:00,19:00,11:00,19:00,,,,07088808203,인천에 대한 책만 모아놓은 북카페,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000912,인천서점,북카페,북카페,22314,인천광역시 중구 제물량로218번길 3 인천아트플랫폼 H동 1층,37.47295366,126.6202133,11:00,19:00,11:00,19:00,11:00,19:00,,,,07088808203,독서활동 장소,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000913,낙타사막,북카페,북카페,22314,인천광역시 중구 제물량로232번길 19-2,37.4744791,126.6201912,,,,,,,,,,0327659516,독서활동 장소,카페 : 있음
KCCBSPO22N000000914,북카페심심푸리목포점,북카페,만화책,58691,전남 목포시 신흥로 38-1,34.80272596,126.4251707,,,,,,,,,,0612810102,"만화카페, 가족전체가 함께 즐길 수 있는 노링공간, 데이트 코스","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000915,섬진강책사랑방,일반서점,일반,57659,전라남도 구례군 구례읍 섬진강로 46,35.16808515,127.4515859,10:00,20:00,10:00,20:00,10:00,20:00,,,"매월 1,3번째 수요일은 휴무",0617823820,넓은 부지를 통해 다양한 종류의 책들을 여유롭게 감상하실 수 있는 한편 북카페도 겸하고 있음,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000916,동네산책,독립서점,문학,58704,전라남도 목포시 용해로86번길 1-2,34.80382185,126.4021867,12:00,20:00,12:00,20:00,12:00,20:00,,,월요일 휴무,050713454565,독서모임과 글쓰기워크숍을 진행하는 문학 중심 작은 책방,"카페 : 있음, 헌책방 : 있음"
KCCBSPO22N000000917,나만의서재,복합문화공간,북카페,59711,전라남도 여수시 여문1로 22 자연드림 여서점 2층,34.75104231,127.7061579,10:00,19:00,10:00,19:00,,,,,일요일 휴무,01058301020,"서점과 카페, 갤러리가 합쳐진 복합문화공간, 작가강연, 북토크, 원화전시, 콘서트, 모임, 공간대여 등 다양한 활동","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000918,영풍문고 군산 롯데아울렛점,일반서점,일반,54072,전라북도 군산시 조촌로 130 롯데몰 군산점 1층,35.97641315,126.7391412,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,,0634470372,국내외 다양한 도서,"주차 : 가능, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000919,카페 토닥,카페,북카페,55804,전라북도 남원시 산내면 대정길 127,35.42030188,127.6284497,11:00,19:00,11:00,19:00,11:00,19:00,,,명절 휴무,07041232012,"함께 읽고 싶은 책과 수제 청으로 담근 음료, 여유로운 시간이 있는 마을책방카페","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000920,책방 밭,일반서점,북카페,56029,전라북도 순창군 동계면 동계로 17-1,35.43990402,127.2391589,11:00,18:00,,,,,,,"토요일, 일요일 휴무",01087812587,농촌 농사서적이 많은 카페.책방,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000921,삼례책마을,일반서점,복합문화공간,55337,전라북도 완주군 삼례읍 삼례역로 68,35.90762733,127.0657494,10:00,22:00,10:00,22:00,10:00,22:00,,,,0632917820,복합문화공간,카페 : 있음
KCCBSPO22N000000922,두번째집,독립서점,북카페,54604,전라북도 익산시 평동로11길 12 남부시장 내 두 번째 집,35.93194536,126.9533796,10:00,17:00,13:00,19:00,,,,,수요일 10:00~16:00,050713452086,"책을 중심으로 이야기하고 가치를 공유, 커피도 판매,  그림책, 강연, 특별수업 등 비정기적으로 진행",카페 : 있음
KCCBSPO22N000000923,소소당,독립서점,일반,54836,전라북도 전주시 덕진구 솔내7길 17-10 소소당,35.8603778,127.1232096,10:00,20:00,10:00,20:00,10:00,20:00,,,명절휴무,050713406267,홀린듯 발길이 머무는곳~소소당 전주송천동에 자리한 골목안 동네책방,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000924,호남문고,일반서점,북카페,55008,전라북도 전주시 덕진구 안덕원로 248,35.83627022,127.1540538,,,,,,,,,,0632434664,다양한 종류의 서적,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000925,전주산책,일반서점,북카페,55041,전라북도 전주시 완산구 기린대로 85,35.81703196,127.1540674,10:00,21:00,10:00,21:00,10:00,21:00,,,,0639077386,"라한호텔의 서점, 작가강연등 다양한 이벤트",카페 : 있음
KCCBSPO22N000000926,호남문고,일반서점,일반,54950,전라북도 전주시 완산구 서신로 50 호남문고,35.82969132,127.116044,9:30,22:00,9:30,22:00,10:00,22:00,10:00,22:00,명절당일휴무,0632539400,"책,도서,문제집, 북카페 운영점","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000927,평화와 평화,독립서점,북카페,55038,전라북도 전주시 완산구 전라감영4길 16-7 3층,35.81705369,127.1448856,13:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,휴무일 인스타로공지,050713249340,"웨딩거리 책,술과 문화를 다루는 공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000928,책방토닥토닥,일반서점,일반,55043,전라북도 전주시 완산구 풍남문2길 53 남부시장 2층 청년몰 책방토닥토닥,35.81215505,127.1473447,11:00,20:00,11:00,20:00,11:00,20:00,,,,050713423938,땡땡땡 협동조합과 함께 자율과 자치를 추구하는 독서 공동체,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000929,서점 카프카,독립서점,문학,55043,전라북도 전주시 완산구 풍남문4길 32 2층 카프카,35.81512548,127.145308,12:00,21:00,,,12:00,21:00,,,,050713157853,문학책 위주의 북카페 독립서점,"카페 : 있음, 독립출판물 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000930,청동북카페,북카페,북카페,54956,전북 전주시 완산구 세내로 504-7 1층,35.83257793,127.1037931,10:00,21:00,12:00,18:00,12:00,18:00,12:00,18:00,,050714310087,"독서 활동 장소, 많은 종류의 책과 음식","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000931,올드북촌,북카페,북카페,63339,제주 제주시 조천읍 일주동로 1437 1층,33.54549278,126.6883968,11:00,20:00,11:00,21:00,11:00,21:00,,,"월요일 휴무, 인스타 휴무공지 확인",01068351782,"편안한 분위기의 북카페, 오래된 책을 좋아하시는 분께 추천","주차 : 가능, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000932,여행가게,"카페,디저트",카페,63617,제주특별자치도 서귀포시 남원읍 태위로 929,33.28616512,126.7444982,11:00,18:00,11:00,18:00,,,,,"월요일 휴무, 일요일 휴무",050714070872,"손 때 묻은 여행이야기가 머무는 곳, 주인장 부부가 세계여행하며 직접 가져온 차를 선보이는 공간","주차 : 가능, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000933,놀숲 서귀포 신시가지점,만화방,만화책,63559,제주특별자치도 서귀포시 대청로25번길 4 4층,33.25279934,126.5026561,12:00,21:00,11:00,21:00,11:00,21:00,,,목요일 휴무,050713242938,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000934,콩툰 제주동홍점,북카페,만화책,63588,제주특별자치도 서귀포시 동홍중앙로 49,33.25505542,126.5718356,11:00,22:00,10:00,22:00,10:00,22:00,,,,0647637506,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000935,콩툰 제주서귀포점,북카페,만화책,63595,제주특별자치도 서귀포시 명동로 29 3층,33.24759873,126.5649418,12:00,23:55,12:00,23:55,12:00,23:55,12:00,23:55,,0647635276,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000936,쇼밥99Street,북카페,북카페,63534,제주특별자치도 서귀포시 색달로 99,33.26210544,126.4137551,11:30,21:00,11:30,21:00,,,,,일요일 휴무,0647389319,"마을 안에 있는 조용한 카페, 책과 차를 즐길 수 있고 날씨가 좋은날은 옥상 테라스에서 편안히 쉴 수 있는 공간","주차 : 가능, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000937,만화보시개 (휴무중),만화방,만화책,63643,제주특별자치도 서귀포시 성산읍 성산중앙로 32 2층,33.46262191,126.9330286,,,,,,,,,코로나로 인해 휴무중,01076610187,만화 카페,카페 : 있음
KCCBSPO22N000000938,그림책카페노란우산,일반서점,그림책,63521,제주특별자치도 서귀포시 안덕면 녹차분재로 32,33.28852093,126.302819,11:00,19:00,11:00,19:00,,,,,일요일 휴무,01089969313,그림책 전문 서점으로 예술성 있고 재미있는 다양한 그림책을 구입가능,카페 : 있음
KCCBSPO22N000000939,어떤바람,일반서점,일반,63528,제주특별자치도 서귀포시 안덕면 산방로 374,33.23155309,126.2969494,12:00,18:00,12:00,18:00,,,,,"월요일, 일요일 휴무",0647922830,햇살이 들어오는 창과 산방산이 보이는 책방,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000940,더리트리브,카페,북카페,63530,제주특별자치도 서귀포시 안덕면 화순로 67,33.24792962,126.3385636,10:00,18:00,10:00,18:00,10:00,18:00,,,수요일 휴무,050713878112,"큰 강아지들이 있는 카페,서점,빈티지상점이 같이 있는 복합문화공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000941,인터뷰책방,일반서점,북카페,63569,제주특별자치도 서귀포시 중산간동로 8353 2층,33.26109931,126.5242302,12:00,19:00,12:00,19:00,,,,,"일요일, 수요일 휴무",01057583874,"바다뷰가 보이는 책방겸 카패, 독서미옴과 강연도 자주 함","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000942,명문서적북카페,일반서점,북카페,63584,제주특별자치도 서귀포시 중앙로 121 아동도서 할인서점,33.25545755,126.5603842,,,,,,,,,,0647327572,독서활동장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000943,소라의성,북카페,북카페,63599,제주특별자치도 서귀포시 칠십리로214번길 17-17,33.24535789,126.5770845,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,월요일 휴무,0647327128,독서활동장소,"주차 : 가능, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000944,북살롱이마고 제주아카이브센터,독립서점,일반,63625,제주특별자치도 서귀포시 표선면 세화강왓로 78,33.32504828,126.7952514,11:00,18:00,11:00,18:00,11:00,18:00,,,수요일 휴무,0647873282,"인문서,여행서,디자인,예술서,생태관련책, 등 카페와 북스테이 함께 운영하는 복합문화공간","주차 : 가능, 카페 : 있음"
KCCBSPO22N000000945,카페움,북카페,북카페,63569,제주특별자치도 서귀포시 호근서호로 63 카페움,33.25676688,126.5339429,11:00,18:00,11:00,18:00,,,,,일요일 휴무,01092627999,"독립작가들의 서적을 판매하는 북카페, 예쁜 감귤밭 정원과 아기자기하고 빈티지한 실내공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000946,달책빵,"카페,디저트",북카페,63360,제주특별자치도 제주시 구좌읍 대수길 10-12,33.53644473,126.8394567,11:00,18:30,11:00,18:30,11:00,18:30,,,"화요일 정기휴무, 임시휴무 인스타 공지",050713054847,베이커리 카페와 독립서점을 함께 운영,"화장실 남녀구분 : 구분, 카페 : 있음, 독립출판물 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000947,제주살롱,북카페,북카페,63355,제주특별자치도 제주시 구좌읍 송당2길 7-1,33.47100387,126.7825676,11:00,18:00,11:00,18:00,11:00,18:00,,,"수요일 휴무, 목요일 휴무",07088607504,"1층 인문카페, 다락방은 북스테이로 운영","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000948,서점숙소,게스트하우스,일반,63339,제주 제주시 조천읍 북촌14길 13-12 205동,33.54934,126.69939,17:00,10:00,17:00,10:00,17:00,10:00,,,휴무 인스타로 공지,01045188817,책과 여행이 함께하는 제주 서점 숙소,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000949,종달리746,북카페,북카페,63364,제주특별자치도 제주시 구좌읍 종달동길 29-9,33.49188551,126.9025218,10:00,18:00,,,10:00,18:00,,,토요일 휴무,050713055423,"작고 예쁜 제주마을 종달리에 위차한 북카페, 8세이상 입장 가능","화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000950,카페책자국,북카페,북카페,63364,제주특별자치도 제주시 구좌읍 종달로1길 117,33.49625546,126.9076907,10:30,18:30,10:30,18:30,10:30,18:30,,,화요일 휴무,01037011989,제주 동쪽 끝에 위치한 카페책자국은 숲속 작은 선장의 서재같은 분위기에서 편안하게 책을 보며 차를 마실 수 있는 공간,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000951,꽃피는마음책방까페,일반서점,인문서적,63083,제주특별자치도 제주시 노형12길 27 1층,33.48236751,126.4804784,11:30,19:00,,,,,,,일요일 휴무,0647457965,"주로 인문,철학,심리학 등 마음과 관계된 책들을 전시,판매, 카페도 즐길 수 있음","화장실 남녀구분 : 구분, 카페 : 있음, 공간대여 : 가능, 리뷰여부 : 있음"
KCCBSPO22N000000952,바라나시책골목,북카페,북카페,63153,제주특별자치도 제주시 동한두기길 35-2,33.51634503,126.5152118,11:00,19:00,,,,,,,주말 휴무,01075999720,인디아를 느끼며 짜이를 마시고 책을 볼 수 있는 작은 집,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000953,하나로북카페,"카페,디저트",북카페,63054,제주특별자치도 제주시 애월읍 일주서로 7136,33.48545432,126.4123251,9:00,20:00,9:00,20:00,9:00,20:00,,,,,독서활동장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000954,그림책방&카페노란우산,일반서점,그림책,63062,제주특별자치도 제주시 애월읍 하광로 515 104동 102호,33.44576601,126.4308628,10:00,19:00,10:00,19:00,,,,,일요일 휴무,07041589313,"그림책 전문 서점으로 예술성 있고 재미있는 다양한 그림책을 구입가능,보이차 및 음료도 구입가능","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000955,노닐다,게스트하우스,북카페,63365,제주특별자치도 제주시 우도면 우도해안길 84-3,33.49419004,126.9510226,,,,,,,,,,01050365470,"바다를 바라보며 휴식하거나, 수제로 담근 영귤차, 레몬 허브차 등을 드실 수 있는 장소","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000956,북스페이스 곰곰,독립서점,아동도서,63076,제주특별자치도 제주시 우평로 45-1 바인빌딩 1층 101호,33.47906312,126.4612042,12:00,19:00,12:00,19:00,,,,,일요일 정기휴무,01051057433,"어린이 도서카페, 단행본, 그림책판매, 카페와 공간대여 운영","주차 : 가능, 카페 : 있음, 공간대여 : 가능, 리뷰여부 : 있음"
KCCBSPO22N000000957,유람위드북스,북카페,북카페,63004,제주특별자치도 제주시 한경면 홍수암로 561,33.33753519,126.2280651,11:00,19:00,11:00,22:00,11:00,22:00,,,,07042276640,"독서활동장소, 금토일 심야책방","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000958,달리책방,일반서점,북카페,63012,제주특별자치도 제주시 한림읍 월계로 18,33.40330133,126.2547272,13:00,19:00,13:00,19:00,13:00,19:00,,,"월요일, 화요일 정기휴무",050714166075,"제주 서쪽 동네 옹포리에 위치한 작은 서점, 달빛아래 책읽는 소리라는 의미를 품은 서점","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000959,한림북카페 책한모금,"카페,디저트",북카페,63029,제주특별자치도 제주시 한림읍 한림상로 145,33.41190301,126.2678098,10:00,22:00,10:00,22:00,,,,,"일요일 정기휴무, 명절 휴무",050713204548,조용한 곳에서 커피도 한 잔 마시고 책도 읽을 수 있는 곳,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000960,휴그린북카페,북카페,북카페,32539,충남 공주시 용당길 6,36.45872017,127.1243883,,,,,,,,,,01054195914,미니식물원을 자유롭게 관람하고 음료 한잔 마시며 쉬어갈 수 있는 카페,카페 : 있음
KCCBSPO22N000000961,합덕마을북카페,북카페,북카페,31811,충남 당진시 합덕읍 미락1안길 19,36.80701838,126.7663514,9:30,21:00,9:30,21:00,9:30,21:00,,,,050713085022,"학생들에게 음료와 차를 무료로 주는 공간, 한달에 2회에 걸쳐 문화공연 계획","주차 : 가능, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000962,북카페 심심푸리 보령동대점,북카페,만화책,33433,충남 보령시 한내로 43 3층,36.34626242,126.6082755,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,0419343997,"만화카페, 데이트 하기 좋은 장소, 아이들과 함께 놀기 좋은 장소","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000963,담쟁이북&스터디카페,북카페,북카페,28426,충북 청주시 흥덕구 대신로73번길 9 2층,36.63944132,127.4348586,9:00,22:30,9:00,22:30,9:00,22:30,9:00,22:30,,0432373399,"1만권 이상의 책, 세미나룸, 빔 프로젝트 사용가능, 동호회 정기모임, 단체 강연회 가능","화장실 남녀구분 : 구분, 카페 : 있음, 공간대여 : 가능"
KCCBSPO22N000000964,춤추는 북카페,북카페,북카페,28159,충북 청주시 흥덕구 오송읍 오송생명2로 187,36.64274087,127.3355386,,,,,,,,,,0432603116,"저렴한 가격, 청사직원 할인","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000965,카페마실,북카페,만화책,32583,충청남도 공주시 공주대학로 77-1,36.47205392,127.1375008,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,,0418538406,음료주문시 이용시간무제한,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000966,행복드림북카페,북카페,북카페,32574,충청남도 공주시 관골1길 24-5,36.47224309,127.1326437,,,,,,,,,,,폐교를 리모델링한 글램핑카페,카페 : 있음
KCCBSPO22N000000967,모꼬지,북카페,북카페,32576,충청남도 공주시 번영1로 97-8,36.47462065,127.1388737,9:00,22:00,,,,,,,,07075125514,독서활동장소,카페 : 있음
KCCBSPO22N000000968,블루프린트북,일반서점,일반,32549,충청남도 공주시 제민천1길 55 3층,36.45087487,127.1232563,12:00,20:00,12:00,20:00,12:00,18:00,,,월요일,07040646163,독립서점과 카페가 함께 있는 동네책방,"카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000000969,데시그램북스,일반서점,북카페,32550,충청남도 공주시 효심1길 12-1 데시그램북스,36.44964476,127.1195108,11:00,20:00,11:00,20:00,11:00,20:00,,,,01088034656,한옥에 위치한 북카페,카페 : 있음
KCCBSPO22N000000970,다락만화카페,만화방,만화책,32581,충청남도 공주시 흑수골길 33 2층,36.47343672,127.140887,11:00,24:00:00,11:00,24:00:00,11:00,24:00:00,,,,0418819391,"다양한 장르의 만화보유, 보드게임 보유","화장실 남녀구분 : 구분, 카페 : 있음"
